Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Merchant_Category,City,Payment_Method,Is_Fraud
T00331,C1853,2025-08-09,Payment,30.08,Healthcare,Islamabad,Debit Card,0
T00332,C5146,2025-12-18,Transfer,47.29,Retail,Lahore,Online Banking,0
T00333,C4769,2025-04-27,Payment,270.71,Electronics,Faisalabad,Debit Card,0
T00334,C1574,2025-03-11,Payment,31.92,Travel,Karachi,Credit Card,0
T00335,C2148,2025-03-11,Transfer,50.45,Electronics,Lahore,ATM,0
T00336,C7293,2025-04-20,Payment,110.52,Retail,Lahore,Online Banking,0
T00337,C7457,2025-05-12,Deposit,14.97,Food,Islamabad,Credit Card,0
T00338,C8509,2025-02-25,Transfer,47.83,Healthcare,Islamabad,Debit Card,0
T00339,C5777,2025-03-30,Withdrawal,32.45,Utilities,Karachi,Debit Card,0
T00340,C4854,2025-05-17,Payment,604.5,Food,Faisalabad,Credit Card,0
T00341,C3491,2025-05-11,Payment,42.52,Healthcare,Peshawar,Credit Card,0
T00342,C4124,2025-08-06,Deposit,395.77,Electronics,Faisalabad,Online Banking,0
T00343,C6691,2025-06-25,Deposit,24.39,Travel,Islamabad,Debit Card,0
T00344,C4051,2025-06-20,Withdrawal,407.54,Electronics,Islamabad,Debit Card,0
T00345,C1004,2025-04-10,Payment,182.98,Retail,Peshawar,Debit Card,0
T00346,C6222,2025-05-09,Withdrawal,379.03,Retail,Faisalabad,Credit Card,0
T00347,C6315,2025-02-26,Withdrawal,404.01,Travel,Faisalabad,Debit Card,0
T00348,C5869,2025-06-30,Payment,181.45,Healthcare,Peshawar,ATM,0
T00349,C1876,2025-09-03,Withdrawal,499.46,Food,Islamabad,ATM,0
T00350,C8027,2025-05-24,Withdrawal,176.11,Retail,Karachi,Online Banking,0
T00351,C5142,2025-02-20,Deposit,249.35,Retail,Faisalabad,Online Banking,0
T00352,C7966,2025-08-06,Deposit,107.6,Travel,Lahore,Credit Card,0
T00353,C8079,2025-04-14,Withdrawal,490.84,Food,Faisalabad,ATM,0
T00354,C8987,2025-02-24,Payment,347.64,Electronics,Faisalabad,Credit Card,0
T00355,C7799,2025-09-14,Deposit,36.48,Utilities,Faisalabad,Online Banking,0
T00356,C5465,2025-12-12,Withdrawal,171.79,Travel,Islamabad,Credit Card,0
T00357,C1635,2025-06-05,Transfer,454.27,Food,Lahore,Credit Card,0
T00358,C2693,2025-02-22,Transfer,315.07,Utilities,Faisalabad,Debit Card,0
T00359,C5752,2025-11-25,Withdrawal,656.96,Travel,Karachi,Online Banking,0
T00360,C9311,2025-07-06,Transfer,52.61,Electronics,Lahore,Debit Card,0
T00361,C1830,2025-12-30,Deposit,91.6,Electronics,Peshawar,Online Banking,0
T00362,C6177,2025-05-30,Payment,141.53,Food,Karachi,Debit Card,0
T00363,C9932,2025-09-21,Withdrawal,52.97,Food,Peshawar,Online Banking,0
T00364,C9308,2025-09-07,Deposit,100.19,Electronics,Faisalabad,Online Banking,0
T00365,C6949,2025-10-25,Payment,154.24,Electronics,Islamabad,ATM,0
T00366,C3838,2025-07-30,Transfer,42.48,Travel,Faisalabad,Online Banking,0
T00367,C2150,2025-01-25,Transfer,59.33,Healthcare,Faisalabad,Credit Card,0
T00368,C8560,2025-10-21,Transfer,26.67,Healthcare,Peshawar,ATM,0
T00369,C2931,2025-12-07,Transfer,249.92,Food,Faisalabad,Debit Card,0
T00370,C2664,2025-06-01,Deposit,89.74,Utilities,Karachi,Credit Card,0
T00371,C2081,2025-01-24,Deposit,49.76,Electronics,Islamabad,Credit Card,0
T00372,C1512,2025-09-09,Payment,141.58,Utilities,Peshawar,Online Banking,0
T00373,C8805,2025-03-01,Withdrawal,14.14,Food,Lahore,Online Banking,0
T00374,C6237,2025-03-07,Payment,513.85,Food,Faisalabad,Credit Card,0
T00375,C1559,2025-02-22,Withdrawal,69.76,Retail,Peshawar,ATM,0
T00376,C4672,2025-04-16,Transfer,435.13,Electronics,Faisalabad,Credit Card,0
T00377,C8404,2025-04-06,Transfer,137.68,Healthcare,Faisalabad,Credit Card,0
T00378,C4343,2025-06-25,Transfer,379.62,Healthcare,Peshawar,Online Banking,0
T00379,C5070,2025-02-08,Transfer,56.76,Food,Karachi,Online Banking,0
T00380,C1580,2025-06-17,Deposit,38.54,Food,Lahore,Online Banking,0
T00381,C8004,2025-02-11,Payment,378.64,Electronics,Faisalabad,Debit Card,0
T00382,C9130,2025-04-14,Withdrawal,47.89,Retail,Karachi,Credit Card,0
T00383,C4147,2025-11-29,Withdrawal,274.24,Retail,Faisalabad,Credit Card,0
T00384,C5249,2025-07-23,Deposit,84.5,Retail,Faisalabad,Debit Card,0
T00385,C2679,2025-01-08,Transfer,275.82,Retail,Karachi,Credit Card,0
T00386,C4506,2025-10-09,Payment,476.43,Travel,Faisalabad,Credit Card,0
T00387,C8253,2025-02-12,Transfer,799.5,Electronics,Lahore,Credit Card,0
T00388,C3744,2025-04-20,Deposit,89.2,Electronics,Peshawar,ATM,0
T00389,C6188,2025-07-29,Withdrawal,91.62,Electronics,Karachi,Debit Card,0
T00390,C3141,2025-08-25,Deposit,796.79,Healthcare,Islamabad,Debit Card,0
T00391,C7617,2025-12-22,Withdrawal,395.42,Retail,Faisalabad,Credit Card,0
T00392,C3479,2025-11-15,Payment,9.23,Retail,Peshawar,Online Banking,0
T00393,C7484,2025-02-18,Withdrawal,170.41,Healthcare,Lahore,Credit Card,0
T00394,C8421,2025-04-25,Payment,39.99,Healthcare,Lahore,Credit Card,0
T00395,C5452,2025-06-04,Transfer,1023.62,Food,Islamabad,ATM,0
T00396,C6881,2025-05-17,Transfer,29.91,Travel,Lahore,ATM,0
T00397,C7665,2025-06-16,Deposit,163.9,Healthcare,Peshawar,Online Banking,0
T00398,C3849,2025-11-17,Payment,218.84,Electronics,Islamabad,ATM,0
T00399,C8390,2025-07-18,Transfer,553.13,Travel,Karachi,Credit Card,0
T00400,C7905,2025-03-12,Payment,375.8,Healthcare,Islamabad,Credit Card,0
T00401,C3489,2025-01-07,Transfer,56.41,Electronics,Karachi,ATM,0
T00402,C5611,2025-07-19,Transfer,170.02,Retail,Lahore,ATM,0
T00403,C3839,2025-12-02,Withdrawal,613.98,Retail,Peshawar,Debit Card,0
T00404,C9527,2025-03-08,Deposit,266.15,Electronics,Faisalabad,Credit Card,0
T00405,C6878,2025-05-18,Withdrawal,233.17,Utilities,Islamabad,Online Banking,0
T00406,C7303,2025-08-30,Payment,281.22,Retail,Lahore,ATM,0
T00407,C1851,2025-08-01,Transfer,77.87,Food,Peshawar,ATM,0
T00408,C2687,2025-06-30,Deposit,261.31,Healthcare,Faisalabad,Debit Card,0
T00409,C7833,2025-09-11,Transfer,53.02,Retail,Islamabad,Debit Card,0
T00410,C3427,2025-04-11,Transfer,111.76,Food,Peshawar,ATM,0
T00411,C5000,2025-12-17,Withdrawal,441.33,Travel,Lahore,Online Banking,0
T00412,C6052,2025-03-28,Payment,3.83,Retail,Islamabad,Online Banking,0
T00413,C3738,2025-07-04,Deposit,107.0,Healthcare,Islamabad,ATM,0
T00414,C6732,2025-04-01,Deposit,62.07,Retail,Karachi,Debit Card,0
T00415,C6387,2025-09-05,Deposit,44.28,Healthcare,Karachi,Credit Card,0
T00416,C9002,2025-08-02,Payment,364.74,Travel,Islamabad,Credit Card,0
T00417,C6536,2025-12-25,Deposit,238.47,Healthcare,Peshawar,Debit Card,0
T00418,C4913,2025-09-06,Payment,23.9,Food,Lahore,Credit Card,0
T00419,C2066,2025-05-06,Deposit,136.43,Utilities,Faisalabad,Debit Card,0
T00420,C8723,2025-01-04,Transfer,125.81,Healthcare,Karachi,Online Banking,0
T00421,C5380,2025-03-29,Payment,30.75,Healthcare,Lahore,Credit Card,0
T00422,C5107,2025-05-31,Withdrawal,321.65,Food,Islamabad,ATM,0
T00423,C6726,2025-06-25,Deposit,91.35,Electronics,Lahore,ATM,0
T00424,C4373,2025-07-30,Withdrawal,287.04,Electronics,Lahore,Credit Card,0
T00425,C9945,2025-09-16,Payment,42.65,Electronics,Lahore,ATM,0
T00426,C3082,2025-04-01,Transfer,75.69,Healthcare,Islamabad,Debit Card,0
T00427,C9967,2025-09-16,Withdrawal,20.0,Travel,Karachi,Debit Card,0
T00428,C7748,2025-07-10,Withdrawal,30.98,Food,Faisalabad,ATM,0
T00429,C1417,2025-03-22,Transfer,429.43,Healthcare,Peshawar,Credit Card,0
T00430,C9306,2025-05-18,Transfer,23.11,Retail,Karachi,Credit Card,0
T00431,C9808,2025-12-16,Payment,20.13,Healthcare,Faisalabad,Credit Card,0
T00432,C4974,2025-05-06,Deposit,563.94,Electronics,Islamabad,Online Banking,0
T00433,C4267,2025-12-22,Withdrawal,207.64,Food,Faisalabad,Credit Card,0
T00434,C1825,2025-11-05,Withdrawal,21.28,Retail,Islamabad,Credit Card,0
T00435,C8668,2025-12-09,Payment,713.1,Food,Faisalabad,Debit Card,0
T00436,C6745,2025-08-18,Deposit,31.82,Travel,Karachi,Online Banking,0
T00437,C1412,2025-12-11,Payment,290.78,Electronics,Islamabad,Debit Card,0
T00438,C8543,2025-11-06,Withdrawal,7.09,Utilities,Lahore,ATM,0
T00439,C8587,2025-01-20,Withdrawal,195.92,Healthcare,Islamabad,ATM,0
T00440,C1728,2025-02-18,Transfer,158.24,Electronics,Islamabad,Credit Card,0
T00441,C8164,2025-05-15,Transfer,46.64,Electronics,Faisalabad,Online Banking,0
T00442,C9867,2025-01-29,Deposit,206.09,Travel,Islamabad,ATM,0
T00443,C6988,2025-02-17,Withdrawal,191.97,Retail,Faisalabad,Credit Card,0
T00444,C3504,2025-09-26,Withdrawal,320.25,Electronics,Karachi,Online Banking,0
T00445,C3967,2025-01-03,Transfer,417.29,Retail,Islamabad,ATM,0
T00446,C3786,2025-09-15,Payment,142.71,Retail,Lahore,ATM,0
T00447,C2122,2025-01-16,Payment,134.78,Travel,Lahore,Online Banking,0
T00448,C5079,2025-04-04,Withdrawal,194.36,Electronics,Karachi,Online Banking,0
T00449,C2571,2025-12-24,Withdrawal,261.28,Healthcare,Lahore,Online Banking,0
T00450,C6073,2025-05-14,Deposit,88.06,Travel,Faisalabad,Online Banking,0
T00451,C6104,2025-10-28,Deposit,140.49,Travel,Islamabad,ATM,0
T00452,C3143,2025-11-23,Transfer,175.95,Utilities,Peshawar,Online Banking,0
T00453,C7806,2025-05-13,Withdrawal,890.97,Healthcare,Islamabad,Debit Card,0
T00454,C8357,2025-11-08,Payment,177.21,Travel,Islamabad,Debit Card,0
T00455,C4440,2025-02-01,Deposit,50.77,Utilities,Peshawar,ATM,0
T00456,C4766,2025-11-01,Transfer,177.34,Retail,Lahore,ATM,0
T00457,C6644,2025-09-26,Transfer,342.4,Healthcare,Lahore,Credit Card,0
T00458,C3914,2025-01-25,Payment,389.55,Healthcare,Islamabad,ATM,0
T00459,C5968,2025-11-12,Deposit,322.14,Retail,Lahore,Online Banking,0
T00460,C6917,2025-02-28,Payment,438.23,Food,Faisalabad,Online Banking,0
T00461,C9787,2025-08-01,Transfer,81.52,Healthcare,Faisalabad,ATM,0
T00462,C1728,2025-06-05,Withdrawal,141.68,Food,Peshawar,Debit Card,0
T00463,C2365,2025-11-10,Payment,302.45,Retail,Islamabad,Credit Card,0
T00464,C5492,2025-10-03,Transfer,61.43,Electronics,Faisalabad,ATM,0
T00465,C1698,2025-07-29,Withdrawal,92.91,Food,Karachi,ATM,0
T00466,C8186,2025-02-26,Withdrawal,355.76,Travel,Lahore,Credit Card,0
T00467,C1395,2025-07-04,Deposit,294.01,Healthcare,Islamabad,Debit Card,0
T00468,C8400,2025-02-23,Deposit,709.47,Food,Faisalabad,ATM,0
T00469,C9082,2025-07-28,Transfer,1103.0,Healthcare,Peshawar,Debit Card,0
T00470,C5171,2025-12-08,Payment,55.08,Retail,Faisalabad,Online Banking,0
T00471,C5360,2025-10-20,Withdrawal,461.42,Electronics,Karachi,Debit Card,0
T00472,C3502,2025-12-06,Deposit,19.86,Retail,Faisalabad,Online Banking,0
T00473,C1717,2025-10-31,Deposit,247.44,Electronics,Islamabad,Credit Card,0
T00474,C3782,2025-09-09,Payment,49.72,Healthcare,Peshawar,ATM,0
T00475,C5946,2025-10-31,Deposit,71.42,Food,Peshawar,Online Banking,0
T00476,C6486,2025-04-22,Transfer,584.95,Travel,Karachi,Debit Card,0
T00477,C9335,2025-01-06,Payment,61.07,Travel,Islamabad,ATM,0
T00478,C5980,2025-07-10,Withdrawal,223.67,Retail,Karachi,Online Banking,0
T00479,C8266,2025-11-30,Transfer,39.23,Healthcare,Karachi,Online Banking,0
T00480,C5491,2025-10-06,Withdrawal,19.61,Electronics,Karachi,Debit Card,0
T00481,C8192,2025-12-06,Withdrawal,82.9,Food,Faisalabad,Online Banking,0
T00482,C6588,2025-01-13,Deposit,195.74,Electronics,Lahore,Credit Card,0
T00483,C8651,2025-10-30,Transfer,56.99,Electronics,Faisalabad,Online Banking,0
T00484,C4636,2025-02-13,Transfer,71.38,Electronics,Islamabad,Debit Card,0
T00485,C2167,2025-04-15,Payment,246.7,Healthcare,Karachi,ATM,0
T00486,C2062,2025-06-09,Transfer,21.69,Food,Karachi,Debit Card,0
T00487,C3156,2025-06-03,Payment,118.45,Healthcare,Lahore,Debit Card,0
T00488,C8860,2025-08-30,Transfer,568.55,Electronics,Peshawar,ATM,0
T00489,C6161,2025-06-30,Withdrawal,101.16,Healthcare,Karachi,Online Banking,0
T00490,C6305,2025-01-14,Payment,113.9,Travel,Faisalabad,Credit Card,0
T00491,C7541,2025-06-29,Transfer,268.04,Retail,Karachi,Debit Card,0
T00492,C5729,2025-10-19,Payment,301.93,Utilities,Islamabad,Debit Card,0
T00493,C8330,2025-09-21,Deposit,293.59,Electronics,Lahore,Credit Card,0
T00494,C6334,2025-06-17,Deposit,1230.05,Travel,Peshawar,Debit Card,0
T00495,C9924,2025-08-02,Payment,14.83,Healthcare,Islamabad,ATM,0
T00496,C5330,2025-05-30,Payment,806.31,Travel,Faisalabad,Online Banking,0
T00497,C9010,2025-01-16,Withdrawal,599.91,Retail,Islamabad,ATM,0
T00498,C7801,2025-04-01,Transfer,382.3,Retail,Karachi,Debit Card,0
T00499,C5846,2025-04-30,Deposit,121.07,Utilities,Lahore,ATM,0
T00500,C7731,2025-09-10,Deposit,409.44,Utilities,Karachi,Debit Card,0
T00501,C8241,2025-03-01,Transfer,49.91,Utilities,Lahore,Online Banking,0
T00502,C1953,2025-09-23,Deposit,313.71,Food,Faisalabad,ATM,0
T00503,C3539,2025-01-31,Deposit,40.97,Food,Islamabad,ATM,0
T00504,C8056,2025-01-21,Payment,337.87,Travel,Lahore,Credit Card,0
T00505,C2542,2025-08-07,Deposit,190.66,Healthcare,Islamabad,Credit Card,0
T00506,C6293,2025-03-22,Deposit,20.64,Retail,Lahore,Debit Card,0
T00507,C2191,2025-10-16,Deposit,451.37,Electronics,Karachi,ATM,0
T00508,C7313,2025-01-31,Transfer,172.53,Retail,Lahore,Online Banking,0
T00509,C7938,2025-08-22,Withdrawal,213.57,Food,Lahore,Online Banking,0
T00510,C3681,2025-02-05,Payment,66.68,Travel,Peshawar,Credit Card,0
T00511,C2540,2025-05-12,Withdrawal,410.58,Electronics,Faisalabad,Credit Card,0
T00512,C7172,2025-11-20,Deposit,157.58,Utilities,Karachi,Credit Card,0
T00513,C6541,2025-12-12,Deposit,109.33,Utilities,Karachi,Online Banking,0
T00514,C2365,2025-05-12,Deposit,152.83,Food,Islamabad,Online Banking,0
T00515,C9691,2025-01-09,Withdrawal,243.02,Travel,Lahore,Online Banking,0
T00516,C9702,2025-01-30,Transfer,237.52,Healthcare,Lahore,Debit Card,0
T00517,C8494,2025-04-25,Transfer,88.5,Retail,Lahore,ATM,0
T00518,C5312,2025-10-28,Payment,97.31,Food,Karachi,Debit Card,0
T00519,C2324,2025-01-04,Withdrawal,165.22,Healthcare,Peshawar,ATM,0
T00520,C4141,2025-11-21,Transfer,516.48,Healthcare,Islamabad,ATM,0
T00521,C8419,2025-08-25,Payment,273.64,Retail,Lahore,ATM,0
T00522,C4486,2025-01-23,Deposit,99.0,Electronics,Peshawar,Credit Card,0
T00523,C2810,2025-01-16,Deposit,82.21,Retail,Faisalabad,ATM,0
T00524,C7588,2025-01-22,Payment,148.31,Electronics,Karachi,Credit Card,0
T00525,C3923,2025-03-13,Transfer,408.03,Healthcare,Faisalabad,ATM,0
T00526,C6301,2025-10-31,Withdrawal,1.74,Travel,Karachi,Debit Card,0
T00527,C5186,2025-08-18,Payment,247.91,Food,Islamabad,Debit Card,0
T00528,C9905,2025-04-17,Transfer,69.77,Retail,Faisalabad,ATM,0
T00529,C6977,2025-07-27,Payment,46.74,Travel,Islamabad,Debit Card,0
T00530,C5268,2025-07-27,Transfer,2.44,Travel,Islamabad,Debit Card,0
T00531,C5748,2025-09-20,Deposit,453.81,Retail,Islamabad,ATM,0
T00532,C5849,2025-02-20,Payment,486.65,Utilities,Faisalabad,ATM,0
T00533,C4709,2025-03-06,Withdrawal,12.68,Healthcare,Faisalabad,Credit Card,0
T00534,C7619,2025-09-22,Payment,147.55,Utilities,Faisalabad,Debit Card,0
T00535,C9647,2025-12-04,Deposit,33.11,Electronics,Lahore,Debit Card,0
T00536,C4072,2025-10-28,Deposit,284.33,Travel,Islamabad,ATM,0
T00537,C7530,2025-06-24,Transfer,218.96,Food,Lahore,Online Banking,0
T00538,C1504,2025-06-01,Deposit,70.52,Food,Karachi,Credit Card,0
T00539,C2214,2025-09-23,Transfer,24.88,Travel,Faisalabad,Credit Card,0
T00540,C2531,2025-11-25,Deposit,355.83,Utilities,Peshawar,Online Banking,0
T00541,C8576,2025-10-31,Transfer,224.33,Healthcare,Karachi,Credit Card,0
T00542,C1823,2025-06-12,Withdrawal,1.37,Travel,Islamabad,Credit Card,0
T00543,C1928,2025-12-09,Transfer,197.7,Electronics,Islamabad,Debit Card,0
T00544,C6029,2025-08-26,Transfer,332.46,Travel,Lahore,Debit Card,0
T00545,C1133,2025-07-18,Withdrawal,178.69,Retail,Faisalabad,ATM,0
T00546,C3105,2025-01-16,Transfer,110.58,Utilities,Faisalabad,ATM,0
T00547,C4627,2025-11-05,Transfer,175.37,Retail,Karachi,Credit Card,0
T00548,C7316,2025-10-23,Withdrawal,193.37,Retail,Karachi,Online Banking,0
T00549,C2852,2025-12-22,Deposit,204.35,Travel,Karachi,ATM,0
T00550,C5910,2025-10-03,Payment,682.52,Healthcare,Peshawar,ATM,0
T00551,C5175,2025-08-27,Transfer,39.36,Travel,Peshawar,Online Banking,0
T00552,C6348,2025-03-10,Deposit,195.15,Healthcare,Islamabad,Credit Card,0
T00553,C7190,2025-10-28,Payment,41.65,Food,Islamabad,Credit Card,0
T00554,C2256,2025-01-06,Withdrawal,47.13,Healthcare,Islamabad,ATM,0
T00555,C4376,2025-08-08,Transfer,221.28,Retail,Faisalabad,Credit Card,0
T00556,C6645,2025-09-11,Transfer,495.28,Travel,Islamabad,Credit Card,0
T00557,C4486,2025-10-22,Withdrawal,34.64,Food,Lahore,ATM,0
T00558,C4584,2025-12-24,Transfer,656.5,Retail,Karachi,ATM,0
T00559,C9053,2025-04-17,Payment,76.95,Food,Faisalabad,Debit Card,0
T00560,C4330,2025-10-22,Payment,99.29,Utilities,Peshawar,Debit Card,0
T00561,C3703,2025-04-28,Withdrawal,33.37,Electronics,Karachi,Credit Card,0
T00562,C9662,2025-06-17,Transfer,191.34,Retail,Islamabad,Online Banking,0
T00563,C9120,2025-09-08,Deposit,181.48,Travel,Peshawar,Debit Card,0
T00564,C8114,2025-03-23,Transfer,116.78,Healthcare,Peshawar,Credit Card,0
T00565,C2353,2025-02-23,Withdrawal,129.29,Utilities,Peshawar,Online Banking,0
T00566,C6063,2025-08-28,Deposit,195.09,Food,Karachi,Debit Card,0
T00567,C9549,2025-01-12,Payment,175.17,Electronics,Faisalabad,Debit Card,0
T00568,C8575,2025-07-28,Payment,93.77,Healthcare,Karachi,Credit Card,0
T00569,C1667,2025-06-14,Deposit,431.03,Retail,Lahore,ATM,0
T00570,C5468,2025-10-21,Deposit,220.32,Electronics,Islamabad,ATM,0
T00571,C7819,2025-01-07,Withdrawal,45.98,Utilities,Faisalabad,Online Banking,0
T00572,C4719,2025-03-19,Transfer,77.1,Electronics,Faisalabad,ATM,0
T00573,C3745,2025-03-06,Payment,310.12,Retail,Islamabad,Credit Card,0
T00574,C8483,2025-04-12,Transfer,22.08,Utilities,Lahore,Debit Card,0
T00575,C1539,2025-12-23,Payment,277.44,Food,Peshawar,Online Banking,0
T00576,C5964,2025-10-27,Transfer,88.9,Retail,Islamabad,ATM,0
T00577,C5835,2025-10-14,Payment,160.45,Electronics,Peshawar,Debit Card,0
T00578,C4775,2025-06-20,Transfer,65.86,Retail,Islamabad,Credit Card,0
T00579,C7042,2025-03-18,Withdrawal,860.37,Utilities,Karachi,Credit Card,0
T00580,C8102,2025-02-17,Payment,472.55,Electronics,Lahore,Debit Card,0
T00581,C8312,2025-09-12,Withdrawal,527.47,Food,Lahore,Credit Card,0
T00582,C6320,2025-03-23,Payment,40.86,Healthcare,Islamabad,Credit Card,0
T00583,C7132,2025-07-28,Payment,368.64,Travel,Lahore,Debit Card,0
T00584,C8891,2025-07-28,Payment,153.31,Food,Peshawar,ATM,0
T00585,C3779,2025-03-25,Transfer,246.1,Retail,Lahore,Online Banking,0
T00586,C1924,2025-01-10,Payment,49.05,Travel,Lahore,Debit Card,0
T00587,C2581,2025-01-29,Withdrawal,248.95,Healthcare,Lahore,Debit Card,0
T00588,C8714,2025-10-31,Transfer,491.3,Healthcare,Faisalabad,ATM,0
T00589,C4324,2025-04-26,Transfer,62.25,Utilities,Islamabad,Online Banking,0
T00590,C6713,2025-09-26,Payment,53.15,Healthcare,Karachi,Credit Card,0
T00591,C8026,2025-02-16,Deposit,22.06,Electronics,Karachi,ATM,0
T00592,C1255,2025-12-25,Transfer,62.07,Electronics,Faisalabad,Online Banking,0
T00593,C5804,2025-04-01,Payment,153.48,Utilities,Faisalabad,Debit Card,0
T00594,C2838,2025-02-22,Withdrawal,357.61,Healthcare,Karachi,Online Banking,0
T00595,C1009,2025-08-06,Deposit,65.37,Retail,Peshawar,ATM,0
T00596,C3871,2025-12-14,Transfer,194.12,Food,Karachi,Credit Card,0
T00597,C9989,2025-03-18,Deposit,130.63,Travel,Karachi,Online Banking,0
T00598,C8409,2025-07-23,Transfer,68.1,Utilities,Islamabad,Online Banking,0
T00599,C8418,2025-02-13,Deposit,142.82,Healthcare,Karachi,Debit Card,0
T00600,C6124,2025-06-05,Deposit,36.78,Retail,Karachi,Online Banking,0
T00601,C2015,2025-01-02,Withdrawal,204.1,Retail,Lahore,Debit Card,0
T00602,C3193,2025-12-23,Deposit,24.58,Travel,Faisalabad,ATM,0
T00603,C9415,2025-11-09,Withdrawal,262.59,Utilities,Karachi,Credit Card,0
T00604,C8449,2025-02-26,Payment,39.13,Food,Karachi,ATM,0
T00605,C5158,2025-10-17,Transfer,1259.51,Food,Peshawar,Online Banking,1
T00606,C4925,2025-02-27,Withdrawal,347.08,Utilities,Karachi,Online Banking,0
T00607,C7970,2025-09-11,Transfer,84.27,Electronics,Islamabad,Debit Card,0
T00608,C7938,2025-06-29,Withdrawal,111.1,Healthcare,Peshawar,Debit Card,0
T00609,C5784,2025-06-06,Transfer,60.0,Food,Karachi,ATM,0
T00610,C5000,2025-02-04,Withdrawal,291.44,Electronics,Islamabad,ATM,0
T00611,C2633,2025-03-16,Transfer,95.84,Utilities,Faisalabad,ATM,0
T00612,C8266,2025-10-16,Payment,281.45,Healthcare,Karachi,Credit Card,0
T00613,C9702,2025-03-16,Transfer,3.71,Retail,Faisalabad,Debit Card,0
T00614,C1384,2025-11-25,Payment,29.15,Utilities,Karachi,ATM,0
T00615,C1404,2025-03-19,Payment,90.82,Retail,Peshawar,Debit Card,0
T00616,C9175,2025-09-12,Payment,23.06,Utilities,Peshawar,ATM,0
T00617,C3000,2025-09-22,Deposit,183.82,Electronics,Islamabad,Credit Card,0
T00618,C6989,2025-10-31,Transfer,10.43,Healthcare,Lahore,Debit Card,0
T00619,C2460,2025-03-08,Deposit,392.88,Electronics,Islamabad,Debit Card,0
T00620,C8190,2025-08-09,Deposit,286.52,Healthcare,Karachi,Debit Card,0
T00621,C8140,2025-06-13,Transfer,48.73,Utilities,Faisalabad,Debit Card,0
T00622,C4636,2025-08-08,Payment,132.25,Retail,Faisalabad,Credit Card,0
T00623,C5809,2025-06-21,Deposit,120.23,Utilities,Karachi,ATM,0
T00624,C5178,2025-09-11,Deposit,258.1,Retail,Lahore,Credit Card,0
T00625,C8245,2025-07-29,Withdrawal,102.67,Electronics,Lahore,Debit Card,0
T00626,C7600,2025-07-07,Transfer,6.7,Travel,Lahore,Online Banking,0
T00627,C6997,2025-07-10,Deposit,63.97,Food,Karachi,Credit Card,0
T00628,C3048,2025-08-03,Transfer,125.55,Electronics,Peshawar,Online Banking,0
T00629,C5780,2025-03-27,Transfer,733.75,Utilities,Peshawar,Debit Card,0
T00630,C1716,2025-04-16,Deposit,425.99,Utilities,Karachi,Debit Card,0
T00631,C8939,2025-11-28,Transfer,40.03,Retail,Peshawar,Credit Card,0
T00632,C6565,2025-10-23,Payment,256.95,Food,Lahore,Online Banking,0
T00633,C5544,2025-01-19,Deposit,552.37,Healthcare,Peshawar,Credit Card,0
T00634,C5976,2025-02-16,Deposit,1.77,Electronics,Karachi,Credit Card,0
T00635,C4419,2025-03-06,Deposit,255.27,Food,Peshawar,Credit Card,0
T00636,C8239,2025-05-26,Withdrawal,122.99,Food,Peshawar,Debit Card,0
T00637,C1249,2025-10-13,Withdrawal,228.03,Electronics,Peshawar,ATM,0
T00638,C9865,2025-03-07,Withdrawal,186.07,Retail,Peshawar,Online Banking,0
T00639,C1770,2025-01-05,Withdrawal,835.53,Healthcare,Karachi,ATM,0
T00640,C5363,2025-04-03,Deposit,68.16,Retail,Islamabad,ATM,0
T00641,C2077,2025-12-19,Payment,308.49,Retail,Peshawar,Debit Card,0
T00642,C9427,2025-04-04,Transfer,53.48,Travel,Islamabad,Debit Card,0
T00643,C9580,2025-04-16,Transfer,114.4,Food,Karachi,Debit Card,0
T00644,C8901,2025-05-13,Deposit,740.85,Travel,Faisalabad,Credit Card,0
T00645,C5858,2025-12-07,Payment,290.6,Retail,Islamabad,Debit Card,0
T00646,C7544,2025-11-10,Transfer,75.91,Healthcare,Karachi,Debit Card,0
T00647,C5719,2025-03-20,Payment,193.19,Electronics,Faisalabad,Debit Card,0
